graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo,diff,abs_diff
1,0.9256993006993004,davidson_harel,2,4,50.0,elbow,2,2
1,0.9256993006993004,drl,2,4,50.0,elbow,2,2
1,0.9256993006993004,fruchterman_reingold,2,6,50.0,elbow,4,4
1,0.9256993006993004,graphopt,2,4,50.0,elbow,2,2
1,0.9256993006993004,lgl,2,4,50.0,elbow,2,2
1,0.9256993006993004,mds,2,4,50.0,elbow,2,2
2,0.8007542072381383,kamada_kawai,2,5,50.0,elbow,3,3
2,0.8007542072381383,spring,2,5,50.0,elbow,3,3
2,0.8007542072381383,davidson_harel,2,4,50.0,elbow,2,2
2,0.8007542072381383,drl,2,4,50.0,elbow,2,2
2,0.8007542072381383,fruchterman_reingold,2,6,50.0,elbow,4,4
2,0.8007542072381383,graphopt,2,4,50.0,elbow,2,2
2,0.8007542072381383,lgl,2,4,50.0,elbow,2,2
2,0.8007542072381383,mds,2,6,50.0,elbow,4,4
3,0.6406249999999998,kamada_kawai,2,4,50.0,elbow,2,2
3,0.6406249999999998,spring,2,4,50.0,elbow,2,2
3,0.6406249999999998,davidson_harel,2,5,50.0,elbow,3,3
3,0.6406249999999998,drl,2,4,50.0,elbow,2,2
3,0.6406249999999998,fruchterman_reingold,2,5,50.0,elbow,3,3
3,0.6406249999999998,graphopt,2,4,50.0,elbow,2,2
3,0.6406249999999998,lgl,2,4,50.0,elbow,2,2
3,0.6406249999999998,mds,2,6,50.0,elbow,4,4
4,0.5752683698094367,kamada_kawai,2,5,50.0,elbow,3,3
4,0.5752683698094367,spring,2,5,50.0,elbow,3,3
4,0.5752683698094367,davidson_harel,2,4,50.0,elbow,2,2
4,0.5752683698094367,drl,2,4,50.0,elbow,2,2
4,0.5752683698094367,fruchterman_reingold,2,4,50.0,elbow,2,2
4,0.5752683698094367,graphopt,2,5,50.0,elbow,3,3
4,0.5752683698094367,lgl,2,3,50.0,elbow,1,1
4,0.5752683698094367,mds,2,5,50.0,elbow,3,3
5,0.6786843769765972,kamada_kawai,2,4,50.0,elbow,2,2
5,0.6786843769765972,spring,2,6,50.0,elbow,4,4
5,0.6786843769765972,davidson_harel,2,5,50.0,elbow,3,3
5,0.6786843769765972,drl,2,4,50.0,elbow,2,2
5,0.6786843769765972,fruchterman_reingold,2,6,50.0,elbow,4,4
5,0.6786843769765972,graphopt,2,5,50.0,elbow,3,3
5,0.6786843769765972,lgl,2,4,50.0,elbow,2,2
5,0.6786843769765972,mds,2,4,50.0,elbow,2,2
6,0.5807397406575249,kamada_kawai,3,4,50.0,elbow,1,1
6,0.5807397406575249,spring,3,4,50.0,elbow,1,1
6,0.5807397406575249,davidson_harel,3,5,50.0,elbow,2,2
6,0.5807397406575249,drl,3,4,50.0,elbow,1,1
6,0.5807397406575249,fruchterman_reingold,3,4,50.0,elbow,1,1
6,0.5807397406575249,graphopt,3,4,50.0,elbow,1,1
6,0.5807397406575249,lgl,3,4,50.0,elbow,1,1
6,0.5807397406575249,mds,3,4,50.0,elbow,1,1
7,0.787872522668872,kamada_kawai,3,3,50.0,elbow,0,0
7,0.787872522668872,spring,3,3,50.0,elbow,0,0
7,0.787872522668872,davidson_harel,3,3,50.0,elbow,0,0
7,0.787872522668872,drl,3,4,50.0,elbow,1,1
7,0.787872522668872,fruchterman_reingold,3,3,50.0,elbow,0,0
7,0.787872522668872,graphopt,3,6,50.0,elbow,3,3
7,0.787872522668872,lgl,3,5,50.0,elbow,2,2
7,0.787872522668872,mds,3,3,50.0,elbow,0,0
8,0.6724499407492934,kamada_kawai,3,4,50.0,elbow,1,1
8,0.6724499407492934,spring,3,4,50.0,elbow,1,1
8,0.6724499407492934,davidson_harel,3,4,50.0,elbow,1,1
8,0.6724499407492934,drl,3,4,50.0,elbow,1,1
8,0.6724499407492934,fruchterman_reingold,3,3,50.0,elbow,0,0
8,0.6724499407492934,graphopt,3,3,50.0,elbow,0,0
8,0.6724499407492934,lgl,3,5,50.0,elbow,2,2
8,0.6724499407492934,mds,3,3,50.0,elbow,0,0
9,0.887620822173052,kamada_kawai,3,3,50.0,elbow,0,0
9,0.887620822173052,spring,3,3,50.0,elbow,0,0
9,0.887620822173052,davidson_harel,3,3,50.0,elbow,0,0
9,0.887620822173052,drl,3,4,50.0,elbow,1,1
9,0.887620822173052,fruchterman_reingold,3,3,50.0,elbow,0,0
9,0.887620822173052,graphopt,3,3,50.0,elbow,0,0
9,0.887620822173052,lgl,3,4,50.0,elbow,1,1
9,0.887620822173052,mds,3,3,50.0,elbow,0,0
10,0.5847826086956524,kamada_kawai,3,4,50.0,elbow,1,1
10,0.5847826086956524,spring,3,5,50.0,elbow,2,2
10,0.5847826086956524,davidson_harel,3,5,50.0,elbow,2,2
10,0.5847826086956524,drl,3,5,50.0,elbow,2,2
10,0.5847826086956524,fruchterman_reingold,3,4,50.0,elbow,1,1
10,0.5847826086956524,graphopt,3,3,50.0,elbow,0,0
10,0.5847826086956524,lgl,3,5,50.0,elbow,2,2
10,0.5847826086956524,mds,3,3,50.0,elbow,0,0
11,0.5764433235634929,kamada_kawai,3,3,50.0,elbow,0,0
11,0.5764433235634929,spring,3,4,50.0,elbow,1,1
11,0.5764433235634929,davidson_harel,3,5,50.0,elbow,2,2
11,0.5764433235634929,drl,3,6,50.0,elbow,3,3
11,0.5764433235634929,fruchterman_reingold,3,3,50.0,elbow,0,0
11,0.5764433235634929,graphopt,3,3,50.0,elbow,0,0
11,0.5764433235634929,lgl,3,5,50.0,elbow,2,2
11,0.5764433235634929,mds,3,3,50.0,elbow,0,0
12,0.8833627963769569,kamada_kawai,4,4,50.0,elbow,0,0
12,0.8833627963769569,spring,4,4,50.0,elbow,0,0
12,0.8833627963769569,davidson_harel,4,3,50.0,elbow,-1,1
12,0.8833627963769569,drl,4,4,50.0,elbow,0,0
12,0.8833627963769569,fruchterman_reingold,4,4,50.0,elbow,0,0
12,0.8833627963769569,graphopt,4,4,50.0,elbow,0,0
12,0.8833627963769569,lgl,4,4,50.0,elbow,0,0
12,0.8833627963769569,mds,4,4,50.0,elbow,0,0
13,0.7800839552238806,kamada_kawai,4,3,50.0,elbow,-1,1
13,0.7800839552238806,spring,4,4,50.0,elbow,0,0
13,0.7800839552238806,davidson_harel,4,4,50.0,elbow,0,0
13,0.7800839552238806,drl,4,6,50.0,elbow,2,2
13,0.7800839552238806,fruchterman_reingold,4,4,50.0,elbow,0,0
13,0.7800839552238806,graphopt,4,4,50.0,elbow,0,0
13,0.7800839552238806,lgl,4,3,50.0,elbow,-1,1
13,0.7800839552238806,mds,4,3,50.0,elbow,-1,1
14,0.7764052975239137,kamada_kawai,4,4,50.0,elbow,0,0
14,0.7764052975239137,spring,4,4,50.0,elbow,0,0
14,0.7764052975239137,davidson_harel,4,4,50.0,elbow,0,0
14,0.7764052975239137,drl,4,4,50.0,elbow,0,0
14,0.7764052975239137,fruchterman_reingold,4,4,50.0,elbow,0,0
14,0.7764052975239137,graphopt,4,4,50.0,elbow,0,0
14,0.7764052975239137,lgl,4,3,50.0,elbow,-1,1
14,0.7764052975239137,mds,4,4,50.0,elbow,0,0
15,0.7194541415423681,kamada_kawai,4,4,50.0,elbow,0,0
15,0.7194541415423681,spring,4,5,50.0,elbow,1,1
15,0.7194541415423681,davidson_harel,4,5,50.0,elbow,1,1
15,0.7194541415423681,drl,4,4,50.0,elbow,0,0
15,0.7194541415423681,fruchterman_reingold,4,4,50.0,elbow,0,0
15,0.7194541415423681,graphopt,4,5,50.0,elbow,1,1
15,0.7194541415423681,lgl,4,5,50.0,elbow,1,1
15,0.7194541415423681,mds,4,5,50.0,elbow,1,1
16,0.8187363219202258,kamada_kawai,4,4,50.0,elbow,0,0
16,0.8187363219202258,spring,4,4,50.0,elbow,0,0
16,0.8187363219202258,davidson_harel,4,4,50.0,elbow,0,0
16,0.8187363219202258,drl,4,3,50.0,elbow,-1,1
16,0.8187363219202258,fruchterman_reingold,4,4,50.0,elbow,0,0
16,0.8187363219202258,graphopt,4,5,50.0,elbow,1,1
16,0.8187363219202258,lgl,4,4,50.0,elbow,0,0
16,0.8187363219202258,mds,4,4,50.0,elbow,0,0
17,0.8268063083255233,kamada_kawai,4,3,50.0,elbow,-1,1
17,0.8268063083255233,spring,4,5,50.0,elbow,1,1
17,0.8268063083255233,davidson_harel,4,4,50.0,elbow,0,0
17,0.8268063083255233,drl,4,4,50.0,elbow,0,0
17,0.8268063083255233,fruchterman_reingold,4,3,50.0,elbow,-1,1
17,0.8268063083255233,graphopt,4,3,50.0,elbow,-1,1
17,0.8268063083255233,lgl,4,3,50.0,elbow,-1,1
17,0.8268063083255233,mds,4,3,50.0,elbow,-1,1
18,0.5530393388569942,kamada_kawai,4,4,50.0,elbow,0,0
18,0.5530393388569942,spring,4,3,50.0,elbow,-1,1
18,0.5530393388569942,davidson_harel,4,4,50.0,elbow,0,0
18,0.5530393388569942,drl,4,5,50.0,elbow,1,1
18,0.5530393388569942,fruchterman_reingold,4,4,50.0,elbow,0,0
18,0.5530393388569942,graphopt,4,3,50.0,elbow,-1,1
18,0.5530393388569942,lgl,4,3,50.0,elbow,-1,1
18,0.5530393388569942,mds,4,3,50.0,elbow,-1,1
19,0.6921448448944051,kamada_kawai,5,3,50.0,elbow,-2,2
19,0.6921448448944051,spring,5,6,50.0,elbow,1,1
19,0.6921448448944051,davidson_harel,5,3,50.0,elbow,-2,2
19,0.6921448448944051,drl,5,4,50.0,elbow,-1,1
19,0.6921448448944051,fruchterman_reingold,5,3,50.0,elbow,-2,2
19,0.6921448448944051,graphopt,5,5,50.0,elbow,0,0
19,0.6921448448944051,lgl,5,5,50.0,elbow,0,0
19,0.6921448448944051,mds,5,3,50.0,elbow,-2,2
20,0.935476389275443,kamada_kawai,5,4,50.0,elbow,-1,1
20,0.935476389275443,spring,5,6,50.0,elbow,1,1
20,0.935476389275443,davidson_harel,5,5,50.0,elbow,0,0
20,0.935476389275443,drl,5,4,50.0,elbow,-1,1
20,0.935476389275443,fruchterman_reingold,5,4,50.0,elbow,-1,1
20,0.935476389275443,graphopt,5,5,50.0,elbow,0,0
20,0.935476389275443,lgl,5,6,50.0,elbow,1,1
20,0.935476389275443,mds,5,4,50.0,elbow,-1,1
21,0.7917592750897592,kamada_kawai,5,4,50.0,elbow,-1,1
21,0.7917592750897592,spring,5,4,50.0,elbow,-1,1
21,0.7917592750897592,davidson_harel,5,5,50.0,elbow,0,0
21,0.7917592750897592,drl,5,3,50.0,elbow,-2,2
21,0.7917592750897592,fruchterman_reingold,5,5,50.0,elbow,0,0
21,0.7917592750897592,graphopt,5,4,50.0,elbow,-1,1
21,0.7917592750897592,lgl,5,3,50.0,elbow,-2,2
21,0.7917592750897592,mds,5,4,50.0,elbow,-1,1
22,0.7545439429017279,kamada_kawai,5,5,50.0,elbow,0,0
22,0.7545439429017279,spring,5,4,50.0,elbow,-1,1
22,0.7545439429017279,davidson_harel,5,3,50.0,elbow,-2,2
22,0.7545439429017279,drl,5,5,50.0,elbow,0,0
22,0.7545439429017279,fruchterman_reingold,5,4,50.0,elbow,-1,1
22,0.7545439429017279,graphopt,5,3,50.0,elbow,-2,2
22,0.7545439429017279,lgl,5,4,50.0,elbow,-1,1
22,0.7545439429017279,mds,5,4,50.0,elbow,-1,1
23,0.6045789086669359,kamada_kawai,5,4,50.0,elbow,-1,1
23,0.6045789086669359,spring,5,4,50.0,elbow,-1,1
23,0.6045789086669359,davidson_harel,5,5,50.0,elbow,0,0
23,0.6045789086669359,drl,5,4,50.0,elbow,-1,1
23,0.6045789086669359,fruchterman_reingold,5,4,50.0,elbow,-1,1
23,0.6045789086669359,graphopt,5,5,50.0,elbow,0,0
23,0.6045789086669359,lgl,5,3,50.0,elbow,-2,2
23,0.6045789086669359,mds,5,4,50.0,elbow,-1,1
24,0.4713130112537332,kamada_kawai,5,4,50.0,elbow,-1,1
24,0.4713130112537332,spring,5,4,50.0,elbow,-1,1
24,0.4713130112537332,davidson_harel,5,4,50.0,elbow,-1,1
24,0.4713130112537332,drl,5,5,50.0,elbow,0,0
24,0.4713130112537332,fruchterman_reingold,5,4,50.0,elbow,-1,1
24,0.4713130112537332,graphopt,5,4,50.0,elbow,-1,1
24,0.4713130112537332,lgl,5,5,50.0,elbow,0,0
24,0.4713130112537332,mds,5,4,50.0,elbow,-1,1
25,0.3020569918852612,kamada_kawai,6,5,50.0,elbow,-1,1
25,0.3020569918852612,spring,6,3,50.0,elbow,-3,3
25,0.3020569918852612,davidson_harel,6,4,50.0,elbow,-2,2
25,0.3020569918852612,drl,6,5,50.0,elbow,-1,1
25,0.3020569918852612,fruchterman_reingold,6,3,50.0,elbow,-3,3
25,0.3020569918852612,graphopt,6,4,50.0,elbow,-2,2
25,0.3020569918852612,lgl,6,4,50.0,elbow,-2,2
25,0.3020569918852612,mds,6,5,50.0,elbow,-1,1
26,0.7919548792167717,kamada_kawai,6,5,50.0,elbow,-1,1
26,0.7919548792167717,spring,6,4,50.0,elbow,-2,2
26,0.7919548792167717,davidson_harel,6,4,50.0,elbow,-2,2
26,0.7919548792167717,drl,6,3,50.0,elbow,-3,3
26,0.7919548792167717,fruchterman_reingold,6,5,50.0,elbow,-1,1
26,0.7919548792167717,graphopt,6,4,50.0,elbow,-2,2
26,0.7919548792167717,lgl,6,5,50.0,elbow,-1,1
26,0.7919548792167717,mds,6,5,50.0,elbow,-1,1
27,0.8167954453029687,kamada_kawai,6,4,50.0,elbow,-2,2
27,0.8167954453029687,spring,6,4,50.0,elbow,-2,2
27,0.8167954453029687,davidson_harel,6,4,50.0,elbow,-2,2
27,0.8167954453029687,drl,6,4,50.0,elbow,-2,2
27,0.8167954453029687,fruchterman_reingold,6,5,50.0,elbow,-1,1
27,0.8167954453029687,graphopt,6,4,50.0,elbow,-2,2
27,0.8167954453029687,lgl,6,4,50.0,elbow,-2,2
27,0.8167954453029687,mds,6,5,50.0,elbow,-1,1
28,0.5350090293785148,kamada_kawai,6,4,50.0,elbow,-2,2
28,0.5350090293785148,spring,6,5,50.0,elbow,-1,1
28,0.5350090293785148,davidson_harel,6,5,50.0,elbow,-1,1
28,0.5350090293785148,drl,6,4,50.0,elbow,-2,2
28,0.5350090293785148,fruchterman_reingold,6,5,50.0,elbow,-1,1
28,0.5350090293785148,graphopt,6,4,50.0,elbow,-2,2
28,0.5350090293785148,lgl,6,3,50.0,elbow,-3,3
28,0.5350090293785148,mds,6,4,50.0,elbow,-2,2
29,0.8253841699327762,kamada_kawai,6,4,50.0,elbow,-2,2
29,0.8253841699327762,spring,6,5,50.0,elbow,-1,1
29,0.8253841699327762,davidson_harel,6,4,50.0,elbow,-2,2
29,0.8253841699327762,drl,6,4,50.0,elbow,-2,2
29,0.8253841699327762,fruchterman_reingold,6,4,50.0,elbow,-2,2
29,0.8253841699327762,graphopt,6,4,50.0,elbow,-2,2
29,0.8253841699327762,lgl,6,3,50.0,elbow,-3,3
29,0.8253841699327762,mds,6,4,50.0,elbow,-2,2
30,0.6220356639499973,kamada_kawai,6,5,50.0,elbow,-1,1
30,0.6220356639499973,spring,6,4,50.0,elbow,-2,2
30,0.6220356639499973,davidson_harel,6,4,50.0,elbow,-2,2
30,0.6220356639499973,drl,6,5,50.0,elbow,-1,1
30,0.6220356639499973,fruchterman_reingold,6,4,50.0,elbow,-2,2
30,0.6220356639499973,graphopt,6,5,50.0,elbow,-1,1
30,0.6220356639499973,lgl,6,5,50.0,elbow,-1,1
30,0.6220356639499973,mds,6,5,50.0,elbow,-1,1
31,0.5472415979708307,kamada_kawai,6,4,50.0,elbow,-2,2
31,0.5472415979708307,spring,6,4,50.0,elbow,-2,2
31,0.5472415979708307,davidson_harel,6,5,50.0,elbow,-1,1
31,0.5472415979708307,drl,6,4,50.0,elbow,-2,2
31,0.5472415979708307,fruchterman_reingold,6,5,50.0,elbow,-1,1
31,0.5472415979708307,graphopt,6,4,50.0,elbow,-2,2
31,0.5472415979708307,lgl,6,3,50.0,elbow,-3,3
31,0.5472415979708307,mds,6,5,50.0,elbow,-1,1
32,0.6543665926538089,kamada_kawai,6,4,50.0,elbow,-2,2
32,0.6543665926538089,spring,6,4,50.0,elbow,-2,2
32,0.6543665926538089,davidson_harel,6,3,50.0,elbow,-3,3
32,0.6543665926538089,drl,6,4,50.0,elbow,-2,2
32,0.6543665926538089,fruchterman_reingold,6,5,50.0,elbow,-1,1
32,0.6543665926538089,graphopt,6,5,50.0,elbow,-1,1
32,0.6543665926538089,lgl,6,4,50.0,elbow,-2,2
32,0.6543665926538089,mds,6,5,50.0,elbow,-1,1
33,0.4851218646474209,kamada_kawai,6,4,50.0,elbow,-2,2
33,0.4851218646474209,spring,6,4,50.0,elbow,-2,2
33,0.4851218646474209,davidson_harel,6,4,50.0,elbow,-2,2
33,0.4851218646474209,drl,6,4,50.0,elbow,-2,2
33,0.4851218646474209,fruchterman_reingold,6,4,50.0,elbow,-2,2
33,0.4851218646474209,graphopt,6,4,50.0,elbow,-2,2
33,0.4851218646474209,lgl,6,4,50.0,elbow,-2,2
33,0.4851218646474209,mds,6,4,50.0,elbow,-2,2
0,0.934372642695499,kamada_kawai,2,2,50.0,gap_statistic,0,0
0,0.934372642695499,spring,2,2,50.0,gap_statistic,0,0
0,0.934372642695499,davidson_harel,2,2,50.0,gap_statistic,0,0
0,0.934372642695499,drl,2,2,50.0,gap_statistic,0,0
0,0.934372642695499,fruchterman_reingold,2,2,50.0,gap_statistic,0,0
0,0.934372642695499,graphopt,2,2,50.0,gap_statistic,0,0
0,0.934372642695499,lgl,2,9,50.0,gap_statistic,7,7
0,0.934372642695499,mds,2,2,50.0,gap_statistic,0,0
1,0.9256993006993004,kamada_kawai,2,2,50.0,gap_statistic,0,0
1,0.9256993006993004,spring,2,2,50.0,gap_statistic,0,0
1,0.9256993006993004,davidson_harel,2,2,50.0,gap_statistic,0,0
1,0.9256993006993004,drl,2,3,50.0,gap_statistic,1,1
1,0.9256993006993004,fruchterman_reingold,2,2,50.0,gap_statistic,0,0
1,0.9256993006993004,graphopt,2,2,50.0,gap_statistic,0,0
1,0.9256993006993004,lgl,2,9,50.0,gap_statistic,7,7
1,0.9256993006993004,mds,2,2,50.0,gap_statistic,0,0
2,0.8007542072381383,kamada_kawai,2,2,50.0,gap_statistic,0,0
2,0.8007542072381383,spring,2,2,50.0,gap_statistic,0,0
2,0.8007542072381383,davidson_harel,2,2,50.0,gap_statistic,0,0
2,0.8007542072381383,drl,2,2,50.0,gap_statistic,0,0
2,0.8007542072381383,fruchterman_reingold,2,2,50.0,gap_statistic,0,0
2,0.8007542072381383,graphopt,2,2,50.0,gap_statistic,0,0
2,0.8007542072381383,lgl,2,9,50.0,gap_statistic,7,7
2,0.8007542072381383,mds,2,2,50.0,gap_statistic,0,0
3,0.6406249999999998,kamada_kawai,2,2,50.0,gap_statistic,0,0
3,0.6406249999999998,spring,2,2,50.0,gap_statistic,0,0
3,0.6406249999999998,davidson_harel,2,2,50.0,gap_statistic,0,0
3,0.6406249999999998,drl,2,2,50.0,gap_statistic,0,0
3,0.6406249999999998,fruchterman_reingold,2,3,50.0,gap_statistic,1,1
3,0.6406249999999998,graphopt,2,2,50.0,gap_statistic,0,0
3,0.6406249999999998,lgl,2,9,50.0,gap_statistic,7,7
3,0.6406249999999998,mds,2,2,50.0,gap_statistic,0,0
4,0.5752683698094367,kamada_kawai,2,3,50.0,gap_statistic,1,1
4,0.5752683698094367,spring,2,2,50.0,gap_statistic,0,0
4,0.5752683698094367,davidson_harel,2,2,50.0,gap_statistic,0,0
4,0.5752683698094367,drl,2,3,50.0,gap_statistic,1,1
4,0.5752683698094367,fruchterman_reingold,2,2,50.0,gap_statistic,0,0
4,0.5752683698094367,graphopt,2,2,50.0,gap_statistic,0,0
4,0.5752683698094367,lgl,2,9,50.0,gap_statistic,7,7
4,0.5752683698094367,mds,2,2,50.0,gap_statistic,0,0
5,0.6786843769765972,kamada_kawai,2,2,50.0,gap_statistic,0,0
5,0.6786843769765972,spring,2,2,50.0,gap_statistic,0,0
5,0.6786843769765972,davidson_harel,2,2,50.0,gap_statistic,0,0
5,0.6786843769765972,drl,2,2,50.0,gap_statistic,0,0
5,0.6786843769765972,fruchterman_reingold,2,2,50.0,gap_statistic,0,0
5,0.6786843769765972,graphopt,2,2,50.0,gap_statistic,0,0
5,0.6786843769765972,lgl,2,9,50.0,gap_statistic,7,7
5,0.6786843769765972,mds,2,4,50.0,gap_statistic,2,2
6,0.5807397406575249,kamada_kawai,3,1,50.0,gap_statistic,-2,2
6,0.5807397406575249,spring,3,2,50.0,gap_statistic,-1,1
6,0.5807397406575249,davidson_harel,3,3,50.0,gap_statistic,0,0
6,0.5807397406575249,drl,3,2,50.0,gap_statistic,-1,1
6,0.5807397406575249,fruchterman_reingold,3,2,50.0,gap_statistic,-1,1
6,0.5807397406575249,graphopt,3,1,50.0,gap_statistic,-2,2
6,0.5807397406575249,lgl,3,9,50.0,gap_statistic,6,6
6,0.5807397406575249,mds,3,3,50.0,gap_statistic,0,0
7,0.787872522668872,kamada_kawai,3,2,50.0,gap_statistic,-1,1
7,0.787872522668872,spring,3,3,50.0,gap_statistic,0,0
7,0.787872522668872,davidson_harel,3,3,50.0,gap_statistic,0,0
7,0.787872522668872,drl,3,3,50.0,gap_statistic,0,0
7,0.787872522668872,fruchterman_reingold,3,3,50.0,gap_statistic,0,0
7,0.787872522668872,graphopt,3,2,50.0,gap_statistic,-1,1
7,0.787872522668872,lgl,3,9,50.0,gap_statistic,6,6
7,0.787872522668872,mds,3,3,50.0,gap_statistic,0,0
8,0.6724499407492934,kamada_kawai,3,3,50.0,gap_statistic,0,0
8,0.6724499407492934,spring,3,2,50.0,gap_statistic,-1,1
8,0.6724499407492934,davidson_harel,3,4,50.0,gap_statistic,1,1
8,0.6724499407492934,drl,3,3,50.0,gap_statistic,0,0
8,0.6724499407492934,fruchterman_reingold,3,3,50.0,gap_statistic,0,0
8,0.6724499407492934,graphopt,3,3,50.0,gap_statistic,0,0
8,0.6724499407492934,lgl,3,9,50.0,gap_statistic,6,6
8,0.6724499407492934,mds,3,3,50.0,gap_statistic,0,0
9,0.887620822173052,kamada_kawai,3,3,50.0,gap_statistic,0,0
9,0.887620822173052,spring,3,3,50.0,gap_statistic,0,0
9,0.887620822173052,davidson_harel,3,3,50.0,gap_statistic,0,0
9,0.887620822173052,drl,3,2,50.0,gap_statistic,-1,1
9,0.887620822173052,fruchterman_reingold,3,3,50.0,gap_statistic,0,0
9,0.887620822173052,graphopt,3,3,50.0,gap_statistic,0,0
9,0.887620822173052,lgl,3,9,50.0,gap_statistic,6,6
9,0.887620822173052,mds,3,3,50.0,gap_statistic,0,0
10,0.5847826086956524,kamada_kawai,3,2,50.0,gap_statistic,-1,1
10,0.5847826086956524,spring,3,2,50.0,gap_statistic,-1,1
10,0.5847826086956524,davidson_harel,3,3,50.0,gap_statistic,0,0
10,0.5847826086956524,drl,3,5,50.0,gap_statistic,2,2
10,0.5847826086956524,fruchterman_reingold,3,2,50.0,gap_statistic,-1,1
10,0.5847826086956524,graphopt,3,3,50.0,gap_statistic,0,0
10,0.5847826086956524,lgl,3,9,50.0,gap_statistic,6,6
10,0.5847826086956524,mds,3,3,50.0,gap_statistic,0,0
11,0.5764433235634929,kamada_kawai,3,2,50.0,gap_statistic,-1,1
11,0.5764433235634929,spring,3,2,50.0,gap_statistic,-1,1
11,0.5764433235634929,davidson_harel,3,2,50.0,gap_statistic,-1,1
11,0.5764433235634929,drl,3,2,50.0,gap_statistic,-1,1
11,0.5764433235634929,fruchterman_reingold,3,4,50.0,gap_statistic,1,1
11,0.5764433235634929,graphopt,3,1,50.0,gap_statistic,-2,2
11,0.5764433235634929,lgl,3,9,50.0,gap_statistic,6,6
11,0.5764433235634929,mds,3,1,50.0,gap_statistic,-2,2
12,0.8833627963769569,kamada_kawai,4,7,50.0,gap_statistic,3,3
12,0.8833627963769569,spring,4,8,50.0,gap_statistic,4,4
12,0.8833627963769569,davidson_harel,4,3,50.0,gap_statistic,-1,1
12,0.8833627963769569,drl,4,4,50.0,gap_statistic,0,0
12,0.8833627963769569,fruchterman_reingold,4,4,50.0,gap_statistic,0,0
12,0.8833627963769569,graphopt,4,5,50.0,gap_statistic,1,1
